BINNED_PROPERTY_DAMAGE,prob_0 to 2.5k,prob_100k to 200k,prob_10k to 20k,prob_2.5k to 5k,prob_200k to 300k,prob_20k to 30k,prob_300k to 400k,prob_30k to 40k,prob_400k to 500k,prob_40k to 50k,prob_500k to 600k,prob_50k to 75k,prob_5k to 10k,prob_600k to 700k,prob_700k to 800k,prob_75k to 100k,prob_900k to 1B,prob_greater than 1B
0 to 2.5k,0.9807215929,0.0011794956,0.0030470253,0.0014602253,0.0026209988,0.0011387048,0.0009648256000000001,0.0002627046,0.000244923,0.0009714991,0.000309415,0.00046607100000000003,0.0013345974,0.0002097318,7.43715e-05,0.0006520791,0.0002276435,0.0041139121
0 to 2.5k,0.9751533866000001,0.0011618312,0.0070084902,0.001333965,0.0017755323000000001,0.0077664969,0.00024178560000000002,0.00033349810000000003,0.0001179513,0.0010370029,6.10929e-05,0.000347894,0.0005841923,7.051030000000001e-05,4.9788e-05,0.000996878,8.247900000000001e-05,0.0018771627000000002
0 to 2.5k,0.9878159165,0.0008951009,0.0020354467,0.0018162746,0.00142429,0.0015995079,0.0003590989,0.0001591628,0.0001341677,0.0005227281,4.4689100000000006e-05,0.000321194,0.0017800103000000002,4.326240000000001e-05,2.8012800000000004e-05,0.0004882419,7.66217e-05,0.00045631620000000003
0 to 2.5k,0.9786922336,0.0007622167,0.0045408816,0.0070878207000000006,0.0005010848,0.0020770084,6.650920000000001e-05,0.00017204860000000002,2.5701100000000004e-05,0.0015200514,2.7301e-06,0.0003097055,0.0029782387,3.5202999999999996e-06,7.0406e-06,0.0011779751,3.60195e-05,3.9184200000000003e-05
0 to 2.5k,0.9947158694,0.0001091228,0.0011461797,0.0021828366000000003,0.0003957855,0.00044902600000000005,2.76415e-05,0.0001673702,1.9941400000000005e-05,0.0001836818,4.202e-06,3.2671000000000006e-05,0.0002562832,4.7584e-06,4.2402e-06,0.0002270792,3.54867e-05,3.79197e-05
0 to 2.5k,0.9965200424,0.00014836030000000002,0.0001043663,0.0020343193000000002,9.76588e-05,0.0001188527,1.10706e-05,7.061880000000001e-05,3.7376e-06,0.00014145220000000001,7.142e-07,2.62714e-05,0.000522172,8.202999999999999e-07,1.2033e-06,0.0001754118,7.333099999999999e-06,1.55056e-05
0 to 2.5k,0.9982641339,0.0001560994,0.0003335181,0.00046308730000000004,0.0001227008,0.000208907,1.9691700000000003e-05,2.6302900000000002e-05,2.6322999999999998e-06,0.000110427,4.503e-07,3.12653e-05,9.967470000000002e-05,5.018e-07,1.5049e-06,0.0001519791,5.8194e-06,1.3264e-06
0 to 2.5k,0.9794873595,0.0010302265000000001,0.0016161748,0.008098426300000001,0.0018314605,0.001702472,0.00046878990000000004,0.0011285996,0.0001772249,0.0008665466,7.28906e-05,0.00031071420000000003,0.0007533536,8.10244e-05,6.848660000000001e-05,0.0012508767,0.0002708464,0.0007845622
0 to 2.5k,0.6807578802,0.023817362300000002,0.0592402704,0.0398717076,0.0142290173,0.0657077432,0.0039725727,0.0158168338,0.0032933333,0.032212168,0.0018075395,0.0062283115,0.0201823805,0.0013859983000000001,0.0033497834,0.0203557126,0.0031807553,0.004590746000000001
0 to 2.5k,0.9897179604,0.0002575883,0.0022583113,0.0023547574,0.0002454156,0.0022081044,1.9749500000000005e-05,0.0001414957,1.1765000000000002e-05,0.0005073256,1.7801e-06,8.631380000000001e-05,0.0016456251,1.7987999999999998e-06,4.2171e-06,0.0004958524,1.2545700000000001e-05,2.9531700000000004e-05
0 to 2.5k,0.9995494485,5.08742e-05,3.0813700000000006e-05,0.0001540368,2.52234e-05,2.9149000000000005e-05,4.8259e-06,1.9401000000000003e-05,6.412e-07,1.41959e-05,4.11e-07,1.5140900000000001e-05,4.65454e-05,4.0339999999999997e-07,2.9169999999999995e-07,4.750560000000001e-05,5.1411e-06,5.8741e-06
0 to 2.5k,0.9358284473,0.0055981199,0.0093365954,0.010510575000000001,0.0056121354,0.0063363723,0.0015436156000000001,0.0007548479,0.0003072768,0.010697820200000001,8.71248e-05,0.0026750241000000003,0.0049902657000000005,9.66066e-05,0.0002878255,0.0044079614,0.0003920629,0.0005375412000000001
0 to 2.5k,0.9983233809000001,4.4129100000000004e-05,0.0001943644,0.0009639199,5.78581e-05,7.2755e-05,2.8502999999999996e-06,3.9433e-05,1.2707e-06,8.289300000000002e-05,2.616e-07,6.3286e-06,0.0001253773,2.949e-07,4.7199999999999994e-07,7.670910000000001e-05,3.5657e-06,4.0311e-06
0 to 2.5k,0.9958702922,0.0003380952,0.0002455132,0.0018261331,0.0001118792,0.0003142612,8.069400000000001e-05,4.2028400000000006e-05,6.815e-06,0.0002467371,7.522e-07,0.0001249039,0.0004964569,8.257999999999999e-07,2.8207e-06,0.0002799454,1.00278e-05,2.0133e-06
0 to 2.5k,0.9988433123,3.6644700000000005e-05,0.00027807390000000003,0.0004092255,4.91404e-05,0.0001847111,4.715e-06,3.0722800000000003e-05,2.2341999999999997e-06,2.02485e-05,3.527e-07,6.2255e-06,5.63866e-05,3.862e-07,3.803e-07,7.03334e-05,4.0384999999999995e-06,2.7168999999999998e-06
0 to 2.5k,0.5000431538,0.0227063,0.1872698516,0.0268528201,0.0280114375,0.0730326772,0.007753532400000001,0.0061436063,0.0056696665,0.0417038463,0.0023549111,0.0128823426,0.0422878526,0.0019962983,0.0023340869000000003,0.021761531,0.0022476099,0.014948581300000001
0 to 2.5k,0.9304956198000001,0.0029267755,0.0014575568,0.054586354600000005,8.541280000000002e-05,0.0025022272,0.0004555063,7.88308e-05,2.88706e-05,0.0008824213,2.5510000000000002e-06,0.0006215594000000001,0.0055206851000000005,3.5678e-06,9.1438e-06,0.0003046308,3.526410000000001e-05,3.2945999999999998e-06
0 to 2.5k,0.9915282726,0.00020156930000000002,0.0022186737000000002,0.0017514286,0.0001534687,0.0024813514000000003,1.2806500000000002e-05,9.799900000000002e-05,7.430399999999999e-06,0.0002611285,9.777e-07,4.67983e-05,0.0008654810000000001,9.869e-07,2.4428e-06,0.0003500817,7.281299999999999e-06,1.1771000000000001e-05
0 to 2.5k,0.9985868931,0.00010238490000000001,0.0001644491,0.0003479235,4.559840000000001e-05,0.0002161053,9.213399999999999e-06,2.38916e-05,2.1419e-06,4.28855e-05,4.6509999999999995e-07,3.8137900000000006e-05,0.0002760096,4.679e-07,5.892999999999999e-07,0.000133172,4.389199999999999e-06,5.396499999999999e-06
0 to 2.5k,0.9472692013,0.0015213072,0.0017221121,0.0346891843,5.5326000000000005e-05,0.0020532547000000003,0.0001377354,6.50522e-05,1.1326600000000001e-05,0.0008509152,1.0639e-06,0.0007026384,0.0106738769,1.6451e-06,3.9783e-06,0.0002148015,2.4681100000000003e-05,2.0082e-06
0 to 2.5k,0.9990707040000001,3.3767900000000006e-05,0.0001824075,0.0004035446,3.76377e-05,4.3771300000000006e-05,3.3609999999999997e-06,1.9662500000000004e-05,8.082e-07,4.622360000000001e-05,1.8e-07,1.1823900000000002e-05,7.00009e-05,2.111e-07,2.6449999999999997e-07,6.956430000000001e-05,4.3845999999999995e-06,1.5821e-06
0 to 2.5k,0.9457744360000001,0.0025107195,0.0104929768,0.0037547778,0.0057880697000000005,0.0095055867,0.0012466584,0.000817867,0.0005114334,0.0038017076000000003,0.0002882335,0.0019666641,0.005124189,0.0002764689,0.0001704072,0.002395686,0.0004168474,0.0051575783
0 to 2.5k,0.35060560700000004,0.054790474500000005,0.0278005097,0.035781085500000004,0.0392104313,0.034710981,0.0588503368,0.0130116912,0.0199506693,0.0149913123,0.0342263095,0.028806949000000002,0.0180567093,0.025042951100000002,0.0096874591,0.0233719945,0.01500565,0.1960989237
0 to 2.5k,0.9903481007,0.000337755,0.0029508893,0.0024428563000000003,0.00035052280000000003,0.0012049724,2.25113e-05,0.00019820650000000001,1.1692800000000003e-05,0.0006240442,3.0783999999999996e-06,0.00011099470000000001,0.0006760401000000001,3.7069e-06,5.4463e-06,0.0006290618,2.29086e-05,5.7265900000000003e-05
0 to 2.5k,0.3406389058,0.048401668700000004,0.12041457,0.0667004436,0.0317155719,0.0824959204,0.01127542,0.0128388098,0.0069827605,0.0666296631,0.0023038748000000003,0.027566745900000002,0.1052537635,0.0021116496,0.0068757259,0.058929186300000005,0.0039521190000000005,0.004913168
0 to 2.5k,0.9975361824000001,0.0002718205,8.558820000000001e-05,0.0006544382,0.000318969,8.90105e-05,7.579170000000002e-05,0.0001558183,1.4290000000000002e-05,8.35033e-05,1.3242700000000001e-05,8.80344e-05,0.0001479059,1.2328800000000001e-05,7.967e-06,0.00023080680000000001,5.5505700000000006e-05,0.0001588155
0 to 2.5k,0.9922886491,0.0002712633,0.0012008587,0.0023690746000000003,0.0009055554000000001,0.0006595888000000001,8.051040000000001e-05,0.0004098094,4.52658e-05,0.0003289317,1.2387200000000002e-05,9.03742e-05,0.00042281940000000003,1.55816e-05,1.3146100000000001e-05,0.00063724,8.14659e-05,0.000167349
0 to 2.5k,0.9926905036,0.0001380651,0.0010616073,0.002611524,7.44429e-05,0.0012982900000000001,8.450799999999999e-06,7.53233e-05,4.9865000000000005e-06,0.0001847176,5.935e-07,5.465040000000001e-05,0.0015621145,6.508e-07,9.313e-07,0.0002168806,8.2829e-06,8.0619e-06
0 to 2.5k,0.9886725545,0.0005133004,0.0035794063,0.0017805484,0.0004993302,0.0017117186,3.6316700000000004e-05,7.793720000000001e-05,1.0621400000000001e-05,0.0010370777,1.7890000000000002e-06,0.00022893230000000002,0.0010610180000000002,2.4032999999999995e-06,6.1489e-06,0.0007277534000000001,1.5106700000000002e-05,3.8384500000000005e-05
0 to 2.5k,0.9823400974000001,0.0006178046,0.0005930599,0.0079906685,0.0001390938,0.0039167311,6.95388e-05,0.0002175015,3.10621e-05,0.0002405087,3.0264e-06,9.62624e-05,0.0033038282,2.7974e-06,7.2112e-06,0.0004018631,1.8435600000000004e-05,1.0286500000000002e-05
0 to 2.5k,0.9994744658,7.504050000000001e-05,2.05512e-05,5.7826300000000006e-05,6.93103e-05,1.80864e-05,0.0002147765,6.843e-07,1.7126000000000001e-06,2.51063e-05,5.543e-07,1.0289600000000002e-05,1.0844800000000002e-05,3.3069999999999996e-07,5.757e-07,1.6340300000000003e-05,1.2250000000000001e-06,2.2322999999999998e-06
0 to 2.5k,0.9927632213,0.00014992410000000002,0.0031136780000000004,0.0019259105,0.0002532886,0.0008484871,1.4747900000000002e-05,0.00013538260000000001,9.1698e-06,0.0002883404,2.5005e-06,3.655960000000001e-05,0.0001956199,3.0211999999999996e-06,3.2609999999999998e-06,0.0002111729,2.2555900000000005e-05,2.30861e-05
0 to 2.5k,0.9907613397,0.0009138875,0.001184932,0.0005097821,0.0013443714000000002,0.00231311,0.0005210974,0.00020394720000000002,0.0001177647,0.0001681873,8.48396e-05,0.0002326493,0.0001256393,8.36909e-05,4.8539300000000005e-05,0.0005255379000000001,0.0001015025,0.0007589235000000001
0 to 2.5k,0.9450224638,0.0059938696,0.0035726249000000002,0.0189658739,0.0020400505,0.006633463300000001,0.0021406056,0.0011867278,0.0005225689,0.0012062348,0.0001949454,0.0027187045,0.0050809621,0.00021273140000000002,0.0001488125,0.0027316548000000003,0.0007254609,0.0009023019000000001
0 to 2.5k,0.9795889258,0.0006262439,0.0055875555,0.0042763962,0.0006900229000000001,0.0023799206,6.7375e-05,0.0003205659,3.50303e-05,0.0009420376,8.7433e-06,0.0005078859,0.0036245547,1.04947e-05,1.2101900000000002e-05,0.0011059067,8.81341e-05,0.0001282699
0 to 2.5k,0.9757971168,0.0006538219,0.0016612138,0.0091257514,0.0008416385000000001,0.0014642295,0.0001035425,0.0006487418,6.62712e-05,0.0014326485,1.7843500000000003e-05,0.0003583651,0.0063452623000000005,1.7465200000000003e-05,2.5097300000000004e-05,0.0010858704,9.656900000000002e-05,0.0002584733
0 to 2.5k,0.9877659082,0.0012456866,0.0011265024,0.0022587683,0.0010833185,0.0007888994,0.00022940150000000002,0.00043569990000000004,4.1113200000000005e-05,0.0010775427,1.38387e-05,0.0004425588,0.0011411245,1.2273200000000001e-05,2.7445000000000002e-05,0.0021124519,0.0001291129,6.841940000000001e-05
greater than 1B,0.0670366287,0.0127648655,0.0064477376000000005,0.0042749220000000004,0.009395021,0.0045954874,0.0380852334,0.0019463963,0.014721050900000001,0.0013244094,0.0630892068,0.0084910179,0.005822252500000001,0.036590986,0.002770724,0.0024425101,0.0045008063,0.7157007456000001
0 to 2.5k,0.9874606729000001,0.0005221565,0.0010968688,0.004307684,0.0003850188,0.0005827482,0.0001208172,0.0001420126,2.3387700000000003e-05,0.0012213867,2.036e-06,0.0006692493,0.0022271518,2.6942e-06,4.2458e-06,0.0011689344,5.088980000000001e-05,1.2104900000000002e-05
0 to 2.5k,0.9769243598,0.0007966108000000001,0.0012761028000000002,0.0071903747,0.003626195,0.0007944917000000001,0.0002587529,0.0009867102,0.00017795620000000002,0.0021689923,3.78069e-05,0.0002629081,0.0018409877000000001,5.0665400000000005e-05,6.759960000000002e-05,0.0024403201,0.000141784,0.0009573675
0 to 2.5k,0.9943481088,0.00028739090000000003,0.0002859996,0.0017221943000000001,9.357710000000002e-05,0.0009138911,3.4270900000000004e-05,6.686000000000001e-05,9.7835e-06,0.0002266245,1.2772e-06,6.506820000000001e-05,0.0015501664,9.255000000000001e-07,3.2377e-06,0.00037681440000000003,8.9083e-06,4.7776e-06
0 to 2.5k,0.8632655144,0.0043678214,0.0253093801,0.0667604133,0.0009790221,0.008354808200000001,0.0004299873,0.0007734465000000001,0.0001435095,0.0064260084000000006,2.62477e-05,0.0022626691,0.0187577289,3.55056e-05,6.36297e-05,0.0016851225,0.00027164670000000003,8.764530000000001e-05
0 to 2.5k,0.9935761094000001,0.0009344083000000001,0.0003214005,0.0006366379,0.0010407717,0.00036309060000000004,0.0008506388000000001,0.0001658564,7.766080000000001e-05,0.000176798,7.09581e-05,0.0004429462,0.0002435716,5.913980000000001e-05,3.48725e-05,0.0005533947,0.0001885283,0.0002631378
0 to 2.5k,0.993257165,0.0001230066,0.0009633539,0.001370443,0.0001182847,0.0008416357,1.01494e-05,7.53465e-05,6.050099999999999e-06,0.0003336894,1.0027e-06,6.839400000000001e-05,0.0024985163,9.461e-07,1.6309e-06,0.0002956869,1.1153800000000002e-05,2.3680700000000002e-05
0 to 2.5k,0.9983073473,0.00018418120000000002,0.000185562,0.0004900765,5.8138300000000005e-05,0.0002452434,2.8223900000000003e-05,2.1028600000000004e-05,4.1209e-06,7.769740000000001e-05,6.118999999999999e-07,9.4836e-05,0.0001543917,8.71e-07,7.456e-07,0.000132216,6.7457e-06,7.8013e-06
0 to 2.5k,0.9847239256,0.000531207,0.0009505510000000001,0.0051811985,0.0021280746,0.0006776087,0.0002017874,0.0007288746,0.0001056555,0.0009975412,2.4673200000000003e-05,0.00022913380000000002,0.0014484037,3.13272e-05,3.4926300000000005e-05,0.0014394516,0.0001403048,0.0004254106
0 to 2.5k,0.35703566670000003,0.0496717021,0.0814282671,0.08507108690000001,0.0187810715,0.0709072649,0.0079126721,0.0216977,0.0056769541,0.07095347340000001,0.0022962936000000002,0.0319197699,0.1071800366,0.0021270649,0.006307882700000001,0.0700158551,0.005462116600000001,0.0055550891000000005
0 to 2.5k,0.9486701488,0.0012850416,0.0031435508,0.0130313449,0.0010411667,0.0049788333,0.0001997199,0.0007788328,0.0001071289,0.00398851,1.9974500000000003e-05,0.0007352609,0.0188174639,1.5255300000000001e-05,4.58746e-05,0.0028800960000000004,0.0001404787,0.0001212615
0 to 2.5k,0.9990777969,3.34753e-05,0.00018091060000000002,0.00039755220000000003,3.56074e-05,4.342470000000001e-05,3.2305999999999996e-06,1.8739300000000002e-05,7.586e-07,4.5649800000000005e-05,1.6459999999999998e-07,1.2257600000000001e-05,7.39298e-05,1.917e-07,2.438e-07,7.03811e-05,4.2395e-06,1.4238999999999998e-06
0 to 2.5k,0.9789459109,0.0009723809,0.0033977386,0.006535267500000001,0.0006333262,0.0016970191000000002,0.000132026,0.0001164756,2.73473e-05,0.0032968791,3.3265000000000003e-06,0.0003492165,0.0024745502,4.0929e-06,1.0269800000000001e-05,0.0013199986,3.0754100000000004e-05,5.3604100000000004e-05
0 to 2.5k,0.9980011582,0.0002069502,0.0001182322,9.570850000000001e-05,0.0003632581,6.99278e-05,0.0008954410000000001,3.9796e-06,1.2672400000000003e-05,6.69725e-05,4.8947e-06,4.12786e-05,4.83314e-05,2.8235e-06,3.668e-06,4.72527e-05,5.816799999999999e-06,1.1540100000000002e-05
0 to 2.5k,0.9793923497,0.00044677320000000004,0.0026431337,0.0059146788,0.0002535974,0.0012697572000000001,2.9226000000000004e-05,0.0001503568,1.0689200000000003e-05,0.0012517733,1.1051999999999998e-06,0.0004661917,0.0070812488,1.3347e-06,3.2997e-06,0.0010491058,2.07462e-05,1.4535500000000002e-05
0 to 2.5k,0.9991964698,0.0001311485,4.87355e-05,0.0001206839,9.36495e-05,2.70287e-05,0.00022783270000000002,8.557e-07,1.9867e-06,8.035310000000002e-05,4.2e-07,1.1566200000000001e-05,2.5043600000000002e-05,2.499e-07,8.115e-07,3.05464e-05,1.0363e-06,1.5893999999999998e-06
0 to 2.5k,0.9973700047,0.0004704474,0.0001100872,0.0002556605,0.00022751,0.00011804010000000001,0.0010786593000000001,3.967699999999999e-06,1.59368e-05,0.00011588870000000001,3.6657999999999997e-06,3.66461e-05,7.760770000000001e-05,2.1458e-06,4.3566e-06,9.761970000000001e-05,3.8274e-06,7.9006e-06
0 to 2.5k,0.9958466887,6.68366e-05,0.0015641731000000001,0.0009996979,9.099980000000002e-05,0.0005518635,4.574099999999999e-06,6.095850000000001e-05,2.7403e-06,0.0002053941,6.557e-07,2.3972900000000002e-05,0.0003821368,5.955e-07,9.926999999999998e-07,0.0001810959,8.782899999999999e-06,7.7869e-06
0 to 2.5k,0.9995025396,7.770860000000001e-05,3.00066e-05,3.9370300000000005e-05,0.00011319780000000001,2.2068400000000004e-05,0.00011317320000000001,8.362999999999999e-07,1.6886999999999998e-06,3.3897100000000004e-05,3.5179999999999996e-07,7.995e-06,2.37078e-05,1.8649999999999998e-07,5.983e-07,3.11881e-05,7.416999999999999e-07,8.56e-07
0 to 2.5k,0.8787845969,0.0032163719000000003,0.0553154461,0.0101062385,0.0033308060000000004,0.0323874466,0.0006399408,0.0032488373,0.0006244737,0.0024417548000000002,0.0005037003,0.000828205,0.0021289396,0.0004435794,0.0002501925,0.0025024919000000002,0.0008292443,0.0024178724000000003
0 to 2.5k,0.9617868662000001,0.0023723147,0.0059586377,0.0049000862,0.0037746206,0.0061917379,0.0015752338000000002,0.0005968246,0.000636754,0.0010356994,0.0003312511,0.001122421,0.0033600838,0.0002863918,0.0001534564,0.0014811232,0.0003275957,0.004108916000000001
0 to 2.5k,0.9986269474,5.7369100000000006e-05,0.0001986522,0.0005916744000000001,9.339990000000001e-05,8.28135e-05,6.0328e-06,3.9673000000000005e-05,2.0152e-06,8.14679e-05,4.437e-07,8.9765e-06,8.46834e-05,4.4539999999999995e-07,7.357999999999999e-07,0.0001136726,5.5940999999999995e-06,5.4016999999999995e-06
0 to 2.5k,0.9831215143,0.0005197637,0.0046321731,0.0036632323000000003,0.0004186219,0.0044877445,4.94468e-05,0.0002095076,2.1912600000000004e-05,0.0010134768,3.0405e-06,0.0001238001,0.0008436349,3.5564999999999997e-06,8.2803e-06,0.0008182204000000001,1.99302e-05,4.2021600000000004e-05
0 to 2.5k,0.9338732362000001,0.0028276606000000003,0.0120386463,0.0189052746,0.0018077233000000001,0.006298128,0.0006535175,0.0010980291,0.00038073050000000003,0.0035079578,5.64335e-05,0.0026118148,0.0126353633,6.268320000000001e-05,7.35523e-05,0.0025122131,0.000477036,0.00018000980000000002
0 to 2.5k,0.9849700928,0.0005785689,0.0014215885,0.0034611756,0.0018479332,0.0009179030000000001,0.0003264238,0.00034298790000000004,0.0001412881,0.0009492498,6.19642e-05,0.0003690238,0.0022924305,6.682500000000001e-05,3.62126e-05,0.0007543454,0.0001687781,0.0012936264000000001
0 to 2.5k,0.9433472753000001,0.0019303202,0.012082238700000001,0.0218640454,0.0008794023,0.0061756843,0.00018878580000000002,0.0003230115,6.80037e-05,0.0035110202,7.0288e-06,0.0007959541,0.0074954634,9.3573e-06,2.4642000000000002e-05,0.0011868128,9.180600000000001e-05,1.8988000000000002e-05
0 to 2.5k,0.997538209,0.0001278731,0.0002337456,0.0007231561,0.0001345615,0.0003484126,2.0419700000000004e-05,6.06682e-05,5.3837e-06,0.0001484065,7.924e-07,3.6242200000000003e-05,0.0003043542,8.317e-07,2.0129000000000002e-06,0.0002996794,6.2781999999999995e-06,8.933299999999998e-06
0 to 2.5k,0.9999989271,2.1e-09,8.4e-07,2.8e-09,1.858e-07,6e-10,1.8000000000000002e-09,4e-10,1e-10,1.3e-09,8e-10,6e-10,0.0,1.4e-09,0.0,3e-10,3.4000000000000003e-09,3.7000000000000005e-09
0 to 2.5k,0.9789972901,0.0010983438,0.0037566412000000003,0.005189985,0.0013340003,0.0043687783,0.0002095568,0.0005553383,0.0001486627,0.0007792754,4.22727e-05,0.0002678129,0.0019102222000000001,4.63707e-05,4.982160000000001e-05,0.0007771536,0.00012628770000000001,0.0003422456
0 to 2.5k,0.9920943379,0.0004117125,0.0007045663,0.0021608092,0.0007085638,0.0007212372000000001,0.00012581350000000002,0.00030268,3.52003e-05,0.0005697058,8.634799999999999e-06,0.0001704853,0.0008590941000000001,8.731e-06,1.5527600000000004e-05,0.0009633022,6.5176e-05,7.451380000000001e-05
0 to 2.5k,0.9895579219,0.0006057026,0.0022463617,0.0019709363,0.000637328,0.0024822438,0.00012406720000000002,0.0004469729,6.65968e-05,0.00025964980000000004,2.60601e-05,0.0001798212,0.0004302721,2.6928200000000004e-05,1.9417700000000002e-05,0.0006466625000000001,0.00011928560000000001,0.0001537347
0 to 2.5k,0.9967361093,0.0001304092,0.0008007926,0.0009300127,9.936820000000002e-05,0.0004812177,1.3526400000000001e-05,6.15379e-05,5.641e-06,0.0001848407,1.0096e-06,3.96435e-05,0.0003209137,9.423e-07,1.3636e-06,0.0001730795,1.19902e-05,7.4557e-06
0 to 2.5k,0.9965265393,0.0001147106,0.0004128477,0.0013514393,0.00013113450000000002,0.0003753737,2.1260200000000004e-05,6.48042e-05,8.5872e-06,0.0001062137,7.441e-07,4.830130000000001e-05,0.0004961861000000001,9.523e-07,1.2344999999999998e-06,0.0003229821,9.887899999999999e-06,6.782899999999999e-06
0 to 2.5k,0.9959052801,0.0001541344,0.0002407523,0.0018237085,0.0002309841,0.0001632189,2.2615400000000004e-05,0.0001523137,1.0595200000000001e-05,0.00021468700000000003,2.1642e-06,4.903420000000001e-05,0.0005721411,2.5428e-06,2.7023999999999997e-06,0.0003944261,2.0502300000000002e-05,3.8322300000000004e-05
0 to 2.5k,0.9973285198,6.057590000000001e-05,0.0004868656,0.0013961369,5.669450000000001e-05,0.0001418186,3.7235e-06,4.560190000000001e-05,1.6362999999999997e-06,9.31433e-05,2.902e-07,1.2320900000000001e-05,0.00024473860000000003,2.619e-07,4.626e-07,0.0001186165,6.2807e-06,2.0817999999999997e-06
0 to 2.5k,0.9984760880000001,0.0001227577,0.0001371338,0.00042800060000000004,0.0001745312,0.0001474527,2.48903e-05,7.34652e-05,6.723e-06,5.64525e-05,3.2033999999999997e-06,3.595680000000001e-05,9.48888e-05,3.4501e-06,2.1181e-06,0.0001365941,2.20042e-05,5.4455000000000006e-05
0 to 2.5k,0.5426460505,0.0241658352,0.0864798799,0.0782085061,0.005668961,0.0683913678,0.0013540713,0.0051061148,0.0009034385000000001,0.0405540355,0.0001875369,0.0095502743,0.1050226241,0.0001716662,0.0009714875,0.0293715391,0.0007766869,0.0004699093
0 to 2.5k,0.9821645021000001,0.0017232993,0.0005730797,0.0119817406,7.48072e-05,0.0011256345,0.0003137703,3.795930000000001e-05,1.58848e-05,0.0003259205,1.6146e-06,0.0002806507,0.0011762711,2.3467000000000003e-06,6.5976999999999995e-06,0.0001770374,1.6633700000000003e-05,2.1758e-06
0 to 2.5k,0.9793350697000001,0.0011187061,0.0071040788,0.004463282900000001,0.001032307,0.00271447,0.0002373541,0.0003559394,9.08117e-05,0.0009924177,2.7473600000000004e-05,0.00035091690000000004,0.0007554406,3.4112e-05,2.4609700000000003e-05,0.00100135,0.0001438751,0.0002178727
0 to 2.5k,0.9877442718,0.0012549640000000001,0.0011411953000000001,0.0022338196,0.0010827442000000001,0.0007923841000000001,0.0002324789,0.0004262493,4.054890000000001e-05,0.0010863099,1.3620600000000001e-05,0.0004573223,0.0011379077,1.20773e-05,2.71221e-05,0.002121523,0.0001296848,6.59683e-05
0 to 2.5k,0.9975869656,0.0001130295,0.00028121740000000003,0.0007181215,0.00010795270000000001,0.00015368400000000001,7.4257e-06,7.124010000000001e-05,2.7558999999999997e-06,0.0001439885,7.884999999999999e-07,4.42924e-05,0.0004071208,8.955999999999999e-07,1.1440999999999998e-06,0.0003251083,7.9439e-06,2.6239300000000005e-05
