,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,BEGIN_RANGE,END_RANGE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_YEAR,BEGIN_MONTH,DURATION_seconds,binary_damage
40208,0,0,0,0,4.0,4.0,40.9209,-97.7842,40.9209,-97.7842,2017,08,86400.0,0
12230,0,0,0,0,1.0,1.0,21.4661,-158.1976,21.2875,-157.69299999999998,2015,09,12480.0,0
43394,0,0,0,0,0.0,0.0,36.9,-87.97,36.9,-87.97,2015,08,12300.0,0
34424,0,0,0,0,4.0,4.0,41.06,-94.26,41.06,-94.26,2016,08,13140.0,0
779,0,0,0,0,1.0,1.0,38.88,-99.33,38.88,-99.33,2014,09,8100.000000000001,0
26872,0,0,0,0,2.0,2.0,21.2779,-157.6957,21.5558,-158.0933,2008,12,10620.0,0
11325,0,0,0,0,1.0,1.0,39.28,-93.97,39.28,-93.97,2008,07,0.0,0
6889,0,0,0,0,17.0,17.0,42.58,-100.55,42.58,-100.55,2009,06,1800.0,0
863,0,0,0,0,0.0,0.0,35.85,-78.62,35.85,-78.62,2008,12,1620.0,0
1442,0,0,0,0,1.0,1.0,37.1245,-77.2132,37.1245,-77.2132,2017,08,0.0,0
39560,0,0,0,0,2.0,2.0,42.91,-94.62,42.91,-94.62,2015,08,13500.0,0
10230,0,0,0,0,1.0,1.0,17.7376,-64.76100000000001,17.7376,-64.76100000000001,2008,07,7080.0,0
29291,0,0,0,0,1.0,1.0,42.31,-93.3,42.31,-93.3,2016,09,34200.0,0
73255,0,0,0,0,1.0,1.0,41.01,-95.59,41.01,-95.59,2011,06,14400.0,0
4482,0,0,0,0,0.0,0.0,39.23,-84.37,39.23,-84.37,2016,02,1800.0,1
37710,0,0,0,0,2.0,4.0,35.17,-111.62,35.2075,-111.72,2016,08,5400.0,0
35948,0,0,0,0,1.0,5.0,19.5385,-155.9276,19.7604,-155.9894,2017,09,8820.0,0
45656,0,0,0,0,2.0,2.0,35.3005,-91.3951,35.3005,-91.3951,2009,07,2246340.0,0
1497,0,0,0,0,0.0,0.0,37.87,-78.28,37.87,-78.28,2018,02,68400.0,0
61184,0,0,0,0,0.0,0.0,37.05,-88.07,37.05,-88.07,2011,07,3000.0,0
51733,0,0,0,0,0.0,0.0,33.928000000000004,-116.9762,33.928000000000004,-116.9762,2011,11,10800.0,0
70327,0,0,0,0,0.0,0.0,40.1,-98.95,40.1,-98.95,2011,07,86400.0,0
51451,0,0,0,0,1.0,1.0,36.5331,-86.3678,36.5331,-86.3678,2016,07,86400.0,0
17294,0,0,0,0,0.0,1.0,22.1493,-159.6483,21.9112,-159.4882,2016,05,5160.0,0
58861,0,0,0,0,1.0,1.0,41.07,-94.35,41.07,-94.35,2014,08,0.0,0
71862,0,0,0,0,2.0,2.0,41.69,-90.54,41.69,-90.54,2011,08,0.0,0
69572,0,0,0,0,0.0,0.0,30.3355,-81.5155,30.3355,-81.5155,2008,07,86400.0,0
27753,0,0,0,0,0.0,0.0,36.67,-88.98,36.67,-88.98,2015,04,3600.0,0
43644,0,0,0,0,1.0,1.0,46.135,-112.962,46.135,-112.962,2015,06,2700.0,1
35978,0,0,0,0,0.0,0.0,36.8,-89.95,36.8,-89.95,2011,02,14400.0,0
19755,0,0,0,0,5.0,5.0,37.41,-76.71,37.41,-76.71,2018,05,207000.0,0
29780,0,0,0,0,2.0,2.0,27.947,-82.76,27.947,-82.76,2014,09,316740.0,0
37264,0,0,0,0,2.0,2.0,37.14,-100.42,37.14,-100.42,2017,08,28800.0,0
53264,0,0,0,0,0.0,0.0,37.52,-77.32,37.52,-77.32,2010,09,140400.0,0
48097,0,0,0,0,2.0,2.0,37.3059,-89.3395,37.3059,-89.3395,2015,11,0.0,0
32429,0,0,0,0,7.0,7.0,40.1388,-98.8276,40.1388,-98.8276,2014,08,86400.0,1
44708,0,0,0,0,1.0,1.0,43.05,-91.13,43.05,-91.13,2014,04,48000.0,0
2199,0,0,0,0,1.0,1.0,31.8386,-106.5688,31.8386,-106.5688,2014,08,3000.0,0
18294,0,0,0,0,0.0,0.0,44.77,-93.79,44.77,-93.79,2012,05,0.0,0
35683,0,0,0,0,1.0,1.0,19.9222,-155.7916,19.4797,-155.8974,2017,09,18420.0,0
25642,0,0,0,0,1.0,1.0,43.1,-77.42,43.1,-77.42,2018,07,0.0,0
27680,0,0,0,0,0.0,0.0,37.03,-77.4,37.03,-77.4,2008,12,115200.0,0
10441,0,0,0,0,0.0,0.0,37.75,-83.07,37.75,-83.07,2009,06,86400.0,0
15884,0,0,0,0,9.0,9.0,38.04,-99.48,38.04,-99.48,2013,08,0.0,0
16047,0,0,0,0,0.0,0.0,45.83,-113.97,45.83,-113.97,2011,10,39600.0,0
36218,0,0,0,0,1.0,1.0,41.75,-92.71,41.75,-92.71,2014,10,0.0,0
60976,0,0,0,0,1.0,1.0,44.09,-93.21,44.09,-93.21,2012,06,0.0,0
54495,0,0,0,0,0.0,0.0,37.85,-75.48,37.85,-75.48,2010,03,64800.00000000001,0
21081,0,0,0,0,7.0,7.0,35.1284,-101.9076,35.1284,-101.9076,2013,05,7800.000000000001,0
54845,0,0,0,0,1.0,1.0,37.3102,-77.2871,37.3102,-77.2871,2018,10,43200.0,0
18974,0,0,0,0,11.0,11.0,33.5714,-116.49600000000001,33.5714,-116.49600000000001,2012,03,10800.0,0
52354,0,0,0,0,2.0,2.0,39.1251,-84.4604,39.1251,-84.4604,2015,12,10800.0,0
51852,0,0,0,0,1.0,3.0,34.38,-110.08,34.2948,-110.0459,2016,07,3600.0,0
29624,0,0,0,0,2.0,1.0,21.5575,-158.1638,21.3064,-157.6869,2018,09,9600.0,0
20636,0,0,0,0,0.0,0.0,33.83,-111.95,33.83,-111.95,2008,08,0.0,0
21707,0,0,0,0,1.0,1.0,20.8731,-156.3382,20.7806,-156.0182,2014,03,7620.000000000001,0
30946,0,0,0,0,4.0,4.0,33.06,-112.02,33.06,-112.02,2015,05,12540.0,0
53169,0,0,0,0,1.0,1.0,42.11,-92.92,42.11,-92.92,2015,12,117000.00000000001,0
49058,0,0,0,0,0.0,0.0,42.73,-93.73,42.73,-93.73,2008,06,3600.0,0
59549,0,0,0,0,0.0,0.0,33.62,-91.2,33.62,-91.2,2012,08,86400.0,0
38921,0,0,0,0,1.0,1.0,34.6,-86.41,34.6,-86.41,2017,08,0.0,0
34830,0,0,0,0,2.0,2.0,37.16,-93.2,37.16,-93.2,2018,09,86400.0,0
38772,0,0,0,0,0.0,0.0,38.2,-88.68,38.2,-88.68,2011,04,1200.0,0
26923,0,0,0,0,2.0,2.0,43.82,-92.84,43.82,-92.84,2018,09,24540.0,0
777,0,0,0,0,2.0,2.0,38.88,-99.25,38.88,-99.25,2014,09,8100.000000000001,0
57113,0,0,0,0,1.0,1.0,42.57,-92.16,42.57,-92.16,2010,07,9480.0,0
51441,0,0,0,0,0.0,0.0,36.42,-92.9,36.42,-92.9,2009,10,2505600.0,0
77926,0,0,0,0,3.0,3.0,31.79,-82.62,31.79,-82.62,2011,06,0.0,0
36156,0,0,0,0,3.0,3.0,41.36,-92.66,41.36,-92.66,2014,09,0.0,0
1313,0,0,0,0,1.0,1.0,37.81,-95.44,37.81,-95.44,2014,09,0.0,0
27757,0,1,0,1,0.0,0.0,31.4,-96.58,31.4,-96.58,2011,04,0.0,1
45637,0,0,0,0,1.0,1.0,41.3,-93.11,41.3,-93.11,2013,06,0.0,0
58811,0,0,0,0,1.0,1.0,30.2,-84.36,30.2,-84.36,2011,12,38160.0,0
14216,0,0,0,0,3.0,2.0,19.688,-155.0432,19.5256,-154.8681,2011,11,4080.0000000000005,0
53150,0,0,0,0,5.0,5.0,34.55,-78.0179,34.55,-78.0179,2010,08,5400.0,0
25114,0,0,0,0,3.0,3.0,38.66,-100.23,38.66,-100.23,2018,07,42900.0,0
48157,0,0,0,0,10.0,10.0,44.19,-98.7,44.19,-98.7,2010,07,0.0,0
74021,0,0,0,0,1.0,1.0,38.1929,-87.2938,38.1929,-87.2938,2011,07,3600.0,0
23945,0,5,0,1,1.0,1.0,37.7564,-122.1902,37.7564,-122.1902,2008,11,60.00000000000001,1
52405,0,0,0,0,1.0,1.0,41.04,-93.99,41.04,-93.99,2018,09,28800.0,0
36685,0,0,0,0,2.0,2.0,29.8,-81.31,29.8,-81.31,2016,10,7200.0,0
41855,0,0,0,0,1.0,1.0,41.59,-93.7,41.59,-93.7,2014,06,86400.0,0
20928,0,0,0,0,2.0,2.0,41.45,-97.7686,41.45,-97.7686,2018,06,86400.0,0
1689,0,0,0,0,0.0,0.0,36.87,-76.27,36.87,-76.27,2017,08,0.0,0
53003,0,0,0,0,0.0,0.0,35.2,-87.35,35.2,-87.35,2017,07,82800.0,0
51734,0,0,0,0,1.0,1.0,44.96,-93.85,44.96,-93.85,2009,08,21600.0,0
37767,0,0,0,0,0.0,0.0,42.4,-94.63,42.4,-94.63,2018,08,86400.0,0
15228,0,0,0,0,1.0,1.0,30.19,-82.64,30.19,-82.64,2014,03,61200.00000000001,0
6629,0,0,0,0,1.0,4.0,20.0766,-155.4126,19.0154,-155.5994,2008,02,10380.0,0
30486,0,0,0,0,8.0,8.0,41.4915,-97.8638,41.4915,-97.8638,2014,06,86400.0,0
54503,0,0,0,0,2.0,2.0,37.329,-78.57,37.329,-78.57,2018,10,43200.0,0
12224,0,0,0,0,3.0,3.0,35.43,-118.41,35.43,-118.41,2014,12,0.0,0
56883,0,0,0,0,2.0,4.0,19.8757,-155.1379,19.4412,-154.9677,2009,03,20340.0,0
54996,0,0,0,0,0.0,0.0,38.02,-77.92,38.02,-77.92,2018,10,43200.0,0
47283,0,0,0,0,1.0,0.0,36.9675,-121.9798,37.0546,-122.0753,2011,03,25200.0,1
32298,0,0,0,0,2.0,0.0,26.6828,-80.095,26.7247,-80.0666,2010,03,43620.0,0
52226,0,0,0,0,6.0,1.0,34.57,-111.9555,34.6363,-111.9088,2013,08,3600.0,0
57424,0,0,0,0,0.0,3.0,33.98,-101.33,33.8727,-101.3695,2010,07,259200.00000000003,0
20179,0,0,0,0,0.0,0.0,47.77,-116.78,47.77,-116.78,2015,06,46740.0,0
51569,0,0,0,0,0.0,0.0,37.93,-87.9,37.93,-87.9,2012,09,3600.0,0
40115,0,0,0,0,2.0,2.0,41.24,-92.61,41.24,-92.61,2013,06,0.0,0
1649,0,0,0,0,1.0,1.0,40.31,-74.11,40.31,-74.11,2016,07,0.0,0
2946,0,0,0,0,1.0,1.0,36.9245,-76.5967,36.9245,-76.5967,2016,10,90000.0,0
50245,0,0,0,0,2.0,2.0,37.47,-119.74,37.47,-119.74,2018,03,86400.0,0
40419,0,0,0,0,0.0,0.0,41.0552,-73.531,41.0552,-73.531,2009,06,1500.0,0
53990,0,0,0,0,0.0,0.0,36.87,-76.27,36.87,-76.27,2010,09,140400.0,0
58156,0,0,0,0,0.0,0.0,36.68,-101.48,36.68,-101.48,2013,08,10800.0,0
49966,0,0,0,0,1.0,1.0,43.17,-93.19,43.17,-93.19,2018,07,21600.0,0
63262,0,0,0,0,0.0,0.0,33.95,-86.47,33.95,-86.47,2012,08,5400.0,0
46795,0,0,0,0,1.0,1.0,41.56,-76.76,41.56,-76.76,2018,07,38880.0,0
24810,0,0,0,0,0.0,0.0,45.37,-94.75,45.37,-94.75,2016,06,21600.0,0
56436,0,0,0,0,10.0,10.0,33.5646,-100.4905,33.5646,-100.4905,2013,08,3600.0,0
34774,0,0,0,0,0.0,0.0,35.08,-92.22,35.08,-92.22,2012,03,900.0,0
44094,0,0,0,0,1.0,1.0,35.6833,-80.5164,35.6833,-80.5164,2012,07,0.0,0
14314,0,0,0,0,2.0,2.0,19.5314,-155.885,19.1997,-155.4497,2014,01,9600.0,0
18332,0,0,0,0,4.0,5.0,20.1774,-155.8109,19.9876,-155.7333,2015,07,11940.0,0
18347,0,0,0,0,2.0,2.0,37.0711,-84.6,37.0711,-84.6,2009,09,10800.0,0
2094,0,0,0,0,1.0,1.0,38.43,-92.84,38.43,-92.84,2016,08,0.0,0
11040,0,0,0,0,2.0,2.0,41.72,-93.03,41.72,-93.03,2017,05,86400.0,0
52793,0,0,0,0,16.0,16.0,46.77,-109.28,46.77,-109.28,2008,05,43200.0,0
35037,0,0,0,0,0.0,5.0,18.2,-66.03,18.2714,-66.0251,2014,08,28500.0,0
30489,0,0,0,0,0.0,0.0,41.32,-93.1,41.32,-93.1,2016,09,16200.000000000002,0
43599,0,0,0,0,0.0,0.0,46.73,-103.99,46.73,-103.99,2011,05,0.0,0
47492,0,0,0,0,1.0,1.0,33.3,-111.1,33.3,-111.1,2014,07,14400.0,0
25094,0,0,0,0,4.0,4.0,36.56,-76.4,36.56,-76.4,2013,07,4200.0,0
321,0,0,0,0,1.0,1.0,40.49,-74.45,40.49,-74.45,2016,07,0.0,0
27742,0,0,0,0,1.0,1.0,36.67,-93.94,36.67,-93.94,2017,04,0.0,0
11643,0,0,0,0,1.0,1.0,38.85,-99.06,38.85,-99.06,2008,07,21600.0,0
2313,0,0,0,0,1.0,1.0,37.23,-95.71,37.23,-95.71,2014,10,0.0,0
53923,0,0,0,0,0.0,0.0,42.73,-93.73,42.73,-93.73,2018,09,86400.0,0
20694,0,0,0,0,0.0,0.0,39.2044,-83.6807,39.2044,-83.6807,2012,05,3600.0,0
14317,0,0,0,0,2.0,2.0,40.9324,-94.9267,40.9324,-94.9267,2015,06,81000.0,0
1683,0,0,0,0,6.0,6.0,36.8614,-76.8067,36.8614,-76.8067,2017,08,0.0,0
29919,0,0,0,0,4.0,4.0,43.24,-93.63,43.24,-93.63,2016,09,86400.0,0
53158,0,0,0,0,1.0,1.0,33.39,-111.93,33.39,-111.93,2018,07,5400.0,0
55384,0,0,0,0,3.0,4.0,20.1896,-155.8404,19.2214,-155.4301,2018,10,23460.0,0
46920,0,0,0,0,5.0,5.0,36.9424,-77.87,36.9424,-77.87,2016,09,259200.00000000003,0
56304,0,0,0,0,1.0,1.0,42.6,-91.0,42.6,-91.0,2011,07,0.0,0
46293,0,0,0,0,1.0,1.0,42.03,-93.69,42.03,-93.69,2018,06,30480.000000000004,0
54013,0,0,0,0,0.0,0.0,43.98,-94.63,43.98,-94.63,2014,06,0.0,0
53867,0,0,0,0,0.0,4.0,18.0,-66.25,18.0598,-66.2403,2016,11,0.0,0
18012,0,0,0,0,0.0,0.0,27.22,-97.8,27.22,-97.8,2009,09,0.0,0
39357,0,0,0,0,2.0,2.0,29.6,-81.21,29.6,-81.21,2017,08,86340.0,0
34568,0,0,0,0,2.0,2.0,37.13,-93.42,37.13,-93.42,2018,09,86400.0,0
29397,0,0,0,0,1.0,1.0,42.07,-94.87,42.07,-94.87,2017,04,86400.0,0
46539,0,0,0,0,0.0,0.0,33.8313,-87.2751,33.8312,-87.2839,2011,04,9900.0,0
28280,0,1,0,1,1.0,1.0,37.746,-119.5333,37.746,-119.5333,2018,05,3600.0,0
37255,0,0,0,0,1.0,1.0,42.01,-94.38,42.01,-94.38,2014,10,0.0,0
42793,0,0,0,0,1.0,1.0,42.26,-92.69,42.26,-92.69,2014,06,2700.0,0
53325,0,0,0,0,1.0,1.0,40.99,-94.74,40.99,-94.74,2014,06,86400.0,0
59848,0,0,0,0,2.0,2.0,19.6505,-155.9331,19.9347,-155.8143,2013,03,9960.0,0
45844,0,0,0,0,0.0,0.0,41.32,-93.1,41.32,-93.1,2015,07,10200.0,0
37214,0,0,0,0,3.0,3.0,45.04,-90.31,45.04,-90.31,2016,08,17100.0,0
42173,0,0,0,0,0.0,0.0,33.53,-86.8,33.53,-86.8,2011,04,0.0,0
41646,0,0,0,0,7.0,7.0,30.4088,-103.7785,30.4088,-103.7785,2016,07,2400.0,0
15973,0,0,0,0,10.0,4.0,-14.3252,-170.8319,-14.2603,-170.5634,2017,05,111600.0,1
58064,0,0,0,0,1.0,1.0,45.44,-93.59,45.44,-93.59,2013,09,2700.0,0
34652,0,0,0,0,2.0,2.0,42.42,-78.42,42.42,-78.42,2018,07,0.0,0
37497,0,0,0,0,1.0,1.0,26.3077,-98.1606,26.2827,-98.1657,2014,09,5400.0,0
25217,0,0,0,0,1.0,1.0,44.89,-93.36,44.89,-93.36,2013,07,10800.0,0
32415,0,0,0,0,3.0,3.0,37.26,-107.95,37.26,-107.95,2012,08,1500.0,0
28780,0,0,0,0,1.0,1.0,33.56,-81.72,33.56,-81.72,2016,09,0.0,0
12876,0,0,0,0,0.0,0.0,37.7,-82.87,37.7,-82.87,2011,07,7200.0,0
30395,0,0,0,0,3.0,3.0,26.3034,-98.6553,26.3034,-98.6553,2015,04,5400.0,0
49581,0,0,0,0,3.0,3.0,37.39,-97.7,37.39,-97.7,2018,07,0.0,0
70626,0,0,0,0,0.0,0.0,44.77,-94.15,44.77,-94.15,2011,08,0.0,0
24211,0,0,0,0,2.0,2.0,46.74,-87.65,46.74,-87.65,2014,07,86400.0,0
51837,0,0,0,0,0.0,0.0,44.07,-92.75,44.07,-92.75,2010,09,90000.0,0
24212,0,0,0,0,5.0,5.0,45.79,-86.94,45.79,-86.94,2014,07,86400.0,0
49233,0,0,0,0,0.0,0.0,37.27,-107.88,37.27,-107.88,2017,07,7200.0,0
12936,0,0,0,0,0.0,0.0,29.98,-90.15,29.98,-90.15,2010,09,3600.0,0
58877,0,0,0,0,1.0,1.0,40.62,-94.49,40.62,-94.49,2014,08,0.0,0
10477,0,0,0,0,0.0,0.0,28.25,-82.72,28.25,-82.72,2008,07,1800.0,0
53018,0,0,0,0,0.0,0.0,36.97,-88.82,36.97,-88.82,2013,10,5700.0,0
13997,0,0,0,0,2.0,2.0,45.67,-87.37,45.67,-87.37,2017,05,86400.0,0
12611,0,0,0,0,1.0,1.0,22.0511,-159.7592,22.0961,-159.3115,2018,03,20160.0,0
31272,0,0,0,0,2.0,2.0,41.5,-94.16,41.5,-94.16,2018,05,86400.0,0
61073,0,0,0,0,3.0,3.0,39.74,-92.53,39.74,-92.53,2008,07,0.0,0
70182,0,0,0,0,1.0,1.0,42.5885,-88.2906,42.5867,-87.8099,2008,09,140400.0,0
41842,0,0,0,0,4.0,4.0,41.66,-92.94,41.66,-92.94,2013,04,0.0,0
45902,0,0,0,0,2.0,2.0,38.1733,-75.7141,38.1733,-75.7141,2016,09,118800.00000000001,0
56858,0,0,0,0,0.0,6.0,33.67,-101.53,33.475,-101.0921,2010,07,259200.00000000003,0
12459,0,0,0,0,1.0,1.0,35.5,-77.33,35.5,-77.33,2012,05,0.0,0
14501,0,1,0,0,0.0,0.0,41.55,-73.03,41.55,-73.03,2009,11,21600.0,0
37259,0,0,0,0,4.0,4.0,35.07,-111.04,35.129,-110.8273,2016,08,3600.0,0
44197,0,0,0,0,0.0,0.0,40.28,-99.77,40.28,-99.77,2011,05,0.0,0
34301,0,0,0,0,0.0,0.0,40.32,-97.8,40.32,-97.8,2018,09,367200.0,0
58605,0,0,0,0,1.0,3.0,20.0399,-155.826,19.459,-155.8754,2014,09,9660.0,0
53592,0,0,0,0,0.0,0.0,45.88,-86.5,45.88,-86.5,2015,12,172800.0,0
23938,0,0,0,0,1.0,1.0,37.64,-98.74,37.64,-98.74,2018,09,21600.0,0
57207,0,0,0,0,1.0,1.0,47.5302,-111.3152,47.5302,-111.3152,2013,08,3600.0,0
49758,0,0,0,0,1.0,1.0,30.26,-82.66,30.26,-82.66,2018,06,3600.0,0
8227,0,0,0,0,0.0,5.0,21.9746,-159.6856,22.1558,-159.3615,2018,02,15600.000000000002,0
14519,0,0,0,0,0.0,0.0,36.97,-87.72,36.97,-87.72,2015,07,6300.0,0
35005,0,0,0,0,0.0,0.0,37.18,-83.42,37.18,-83.42,2011,02,72900.0,0
30556,0,0,0,0,0.0,0.0,37.0,-84.17,37.0,-84.17,2008,04,240.00000000000003,0
58897,0,0,0,0,3.0,3.0,41.91,-95.01,41.91,-95.01,2014,08,0.0,0
57089,0,0,0,0,1.0,1.0,44.5116,-88.0165,44.5116,-88.0165,2015,07,7200.0,0
9399,0,0,0,0,0.0,0.0,40.2,-83.02,40.2,-83.02,2012,05,3600.0,0
43077,0,0,0,0,5.0,5.0,33.67,-101.1631,33.67,-101.1631,2008,05,5100.0,0
29340,0,0,0,0,0.0,0.0,45.3,-117.81,45.3,-117.81,2018,05,9000.0,0
22039,0,0,0,0,2.0,3.0,19.8194,-155.1599,19.239,-155.8521,2015,03,19980.0,0
14404,0,0,0,0,2.0,2.0,37.23,-93.4,37.23,-93.4,2018,03,0.0,0
31852,0,0,0,0,1.0,2.0,25.9056,-97.4316,25.8991,-97.5133,2011,06,10800.0,0
34701,0,0,0,0,1.0,1.0,21.6671,-157.9436,21.3607,-157.763,2016,07,13140.0,0
49234,0,0,0,0,1.0,1.0,37.27,-107.99,37.27,-107.99,2017,07,10800.0,0
57857,0,0,0,0,10.0,10.0,48.53,-115.57,48.53,-115.57,2011,10,39600.0,0
58985,0,0,0,0,1.0,1.0,40.99,-94.74,40.99,-94.74,2014,08,0.0,0
13559,0,0,0,0,1.0,0.0,38.5793,-109.56,38.5795,-109.5498,2009,05,3600.0,0
26206,0,0,0,0,0.0,0.0,35.7,-118.45,35.7,-118.45,2015,01,38520.0,0
2830,0,0,0,0,1.0,0.0,21.3061,-157.8186,21.4742,-158.2038,2013,05,6540.0,0
47734,0,0,0,0,1.0,1.0,41.04,-92.39,41.04,-92.39,2015,11,86400.0,0
8690,0,0,0,0,2.0,1.0,21.6294,-157.9305,21.4573,-157.8454,2013,10,3840.0000000000005,0
10467,0,0,0,0,4.0,4.0,37.5,-91.26,37.5,-91.26,2015,08,0.0,0
36854,0,0,0,0,1.0,1.0,41.84,-94.11,41.84,-94.11,2014,10,0.0,0
64967,0,0,0,0,3.0,3.0,18.3366,-64.968,18.3366,-64.968,2011,05,1980.0000000000002,0
58141,0,0,0,0,0.0,2.0,21.1641,-156.7516,21.0564,-156.9061,2014,07,10200.0,0
58951,0,0,0,0,5.0,5.0,41.05,-93.68,41.05,-93.68,2014,08,21600.0,0
40721,0,0,0,0,3.0,3.0,37.8434,-80.45,37.8434,-80.45,2018,04,86400.0,0
32437,0,0,0,0,2.0,4.0,20.0303,-155.6941,19.4304,-155.8548,2016,09,9780.0,0
1104,0,0,0,0,0.0,0.0,37.63,-77.8,37.63,-77.8,2018,02,68400.0,0
68459,0,0,0,0,8.0,8.0,47.4,-93.52,47.4,-93.52,2011,07,0.0,0
2901,0,0,0,0,0.0,0.0,37.52,-77.2,37.52,-77.2,2016,10,90000.0,0
24256,0,0,0,0,1.0,1.0,37.98,-100.85,37.98,-100.85,2018,07,9540.0,0
27408,0,0,0,0,1.0,1.0,41.04,-92.39,41.04,-92.39,2017,04,86400.0,0
27485,0,0,0,0,0.0,0.0,33.88,-84.3,33.7,-84.27,2008,12,1800.0,0
2372,0,0,0,0,5.0,5.0,46.52,-111.9,46.52,-111.9,2014,08,43200.0,0
45987,0,0,0,0,0.0,0.0,36.08,-75.8,36.08,-75.8,2016,10,90000.0,0
38031,0,0,0,0,3.0,3.0,41.6966,-99.0737,41.6966,-99.0737,2017,08,86400.0,0
36058,0,0,0,0,0.0,0.0,37.02,-76.35,37.02,-76.35,2014,09,93600.0,0
8230,0,0,0,0,1.0,2.0,21.1518,-156.7479,21.1408,-157.2547,2018,02,10080.0,0
18414,0,0,0,0,5.0,10.0,19.2232,-155.5444,18.9455,-155.657,2015,08,9240.0,0
28895,0,0,0,0,13.0,13.0,42.248000000000005,-103.305,42.248000000000005,-103.305,2014,09,86400.0,0
59083,0,0,0,0,2.0,2.0,41.74,-93.72,41.74,-93.72,2014,08,0.0,0
16920,0,0,0,0,0.0,0.0,31.18,-81.38,31.18,-81.38,2015,07,5700.0,0
54156,0,0,0,0,2.0,2.0,40.75,-92.89,40.75,-92.89,2013,10,86400.0,0
52587,0,0,0,0,0.0,0.0,42.0,-93.62,42.0,-93.62,2018,09,86400.0,0
25354,0,0,0,0,0.0,0.0,36.7,-76.13,36.7,-76.13,2013,07,17100.0,0
14074,0,0,0,0,1.0,1.0,41.62,-94.03,41.62,-94.03,2015,06,82800.0,0
46653,0,0,0,0,4.0,4.0,36.61,-76.55,36.61,-76.55,2017,10,0.0,0
38652,0,0,0,0,1.0,1.0,41.99,-93.62,41.99,-93.62,2012,04,0.0,0
62483,0,0,0,0,0.0,0.0,37.77,-76.47,37.77,-76.47,2010,09,140400.0,0
59550,0,0,0,0,1.0,1.0,34.2618,-92.0901,34.2618,-92.0901,2012,08,86400.0,0
54239,0,0,0,0,1.0,1.0,40.62,-93.94,40.62,-93.94,2013,10,86400.0,0
17735,0,0,0,0,1.0,1.0,35.55,-86.56,35.55,-86.56,2012,05,1800.0,0
64968,0,0,0,0,44.0,44.0,18.3376,-64.9641,18.3376,-64.9641,2011,05,25200.0,0
55419,0,0,0,0,17.0,17.0,40.3727,-99.9738,40.3727,-99.9738,2011,06,86400.0,0
57897,0,0,0,0,1.0,1.0,41.433,-92.93,41.433,-92.93,2010,07,57600.0,0
5007,0,0,0,0,0.0,0.0,47.6201,-114.6739,47.6201,-114.6739,2009,05,3600.0,0
55141,0,0,0,0,0.0,0.0,37.13,-76.55,37.13,-76.55,2018,10,43200.0,0
16338,0,0,0,0,12.0,12.0,38.891999999999996,-100.2179,38.891999999999996,-100.2179,2010,05,0.0,0
49018,0,0,0,0,0.0,0.0,37.78,-77.1,37.78,-77.1,2016,09,190800.0,0
45430,0,0,0,0,1.0,1.0,45.22,-87.61,45.22,-87.61,2012,06,7200.0,0
10021,0,0,0,0,0.0,0.0,35.22,-101.72,35.22,-101.72,2013,09,14400.0,0
46666,0,0,0,0,6.0,6.0,42.51,-93.38,42.51,-93.38,2008,06,7200.0,1
37718,0,0,0,0,1.0,1.0,33.42,-111.69,33.42,-111.69,2012,05,2700.0,0
3191,0,0,0,0,3.0,1.0,20.8539,-156.3821,20.6999,-156.0361,2013,05,10620.0,0
24809,0,0,0,0,1.0,1.0,30.06,-81.71,30.06,-81.71,2016,06,4500.0,0
59340,0,2,0,3,4.0,4.0,44.2545,-91.3657,44.2545,-91.3657,2014,08,0.0,1
23970,0,0,0,0,0.0,1.0,36.5,-88.32,36.6391,-88.3888,2013,06,15000.000000000002,0
28423,0,0,0,0,2.0,2.0,18.0439,-65.8954,18.046,-65.8854,2013,07,2700.0,0
29534,0,0,0,0,1.0,1.0,31.41,-83.58,31.41,-83.58,2012,03,86400.0,0
13607,0,0,0,0,1.0,1.0,41.69,-94.5,41.69,-94.5,2015,06,0.0,0
48267,0,0,0,0,0.0,0.0,44.37,-91.32,44.37,-91.32,2010,08,10800.0,0
34568,0,0,0,0,0.0,0.0,46.4,-89.18,46.4,-89.18,2014,09,72000.0,0
43388,0,0,0,0,1.0,1.0,42.02,-94.55,42.02,-94.55,2015,08,86400.0,0
75312,0,0,0,0,0.0,0.0,37.95,-87.42,37.95,-87.42,2011,07,41220.0,0
35668,0,0,0,0,1.0,1.0,33.0592,-110.9055,33.0592,-110.9055,2018,07,300.0,1
45641,0,0,0,0,1.0,1.0,42.11,-92.92,42.11,-92.92,2013,06,0.0,0
48403,0,0,0,0,0.0,0.0,36.73,-78.13,36.62,-78.62,2015,11,86400.0,0
25957,0,0,0,0,2.0,2.0,37.51,-119.61,37.51,-119.61,2009,10,86400.0,0
13998,0,0,0,0,5.0,5.0,46.6,-88.63,46.6,-88.63,2017,05,86400.0,0
25621,0,0,0,0,1.0,1.0,38.18,-99.11,38.18,-99.11,2018,09,10800.0,0
17368,0,0,0,0,4.0,4.0,33.14,-111.56,33.14,-111.56,2014,09,10800.0,0
9292,0,0,0,0,1.0,1.0,40.248000000000005,-74.0298,40.1216,-74.0853,2014,12,36000.0,0
