BINNED_PROPERTY_DAMAGE,prob_0 to 2.5k,prob_100k to 200k,prob_10k to 20k,prob_2.5k to 5k,prob_200k to 300k,prob_20k to 30k,prob_300k to 400k,prob_30k to 40k,prob_400k to 500k,prob_40k to 50k,prob_500k to 600k,prob_50k to 75k,prob_5k to 10k,prob_600k to 700k,prob_700k to 800k,prob_75k to 100k,prob_800k to 900k,prob_900k to 1B,prob_greater than 1B
0 to 2.5k,0.9634392858,0.0007334794,0.0045049111,0.014784079,0.0005947532,0.0031984814,0.0001347994,0.0005078002,0.0009885809,0.0016359178,0.0001774623,0.0002788564,0.0050767525,2.3614999999999998e-06,0.00023339550000000002,0.0029820702,1.5552000000000002e-06,0.0003654113,0.0003599325
0 to 2.5k,0.9643672109,0.0005018441,0.0041683591,0.0183425378,0.0003594997,0.0016298780000000002,0.0001720591,0.0003543679,0.0013087416,0.0007141563000000001,0.0007758509,0.0001940699,0.0034877385,5.9915999999999995e-06,0.00035148700000000005,0.0015205062,7.6912e-06,0.0007462727,0.0009919405000000001
0 to 2.5k,0.9740714431,0.0008209327,0.0021140720000000003,0.0075627868000000004,0.0009405387,0.0023620236,0.0001689986,0.0003746197,0.0015412341,0.0015897994000000002,0.0001757425,0.0002216246,0.0030162348000000003,3.0957e-06,0.000431509,0.0035923116,9.821999999999999e-07,0.0006457699,0.00036626620000000003
0 to 2.5k,0.8113116622000001,0.0013520872000000001,0.0421407409,0.0769983679,0.0004108652,0.0136040403,0.00011040790000000001,0.0030744383,0.0009032997,0.007362983700000001,0.00011496480000000001,0.0017930320000000002,0.0362277068,2.3181e-06,9.941790000000002e-05,0.0042542052000000006,6.1601e-06,9.51788e-05,0.0001379654
0 to 2.5k,0.7604649067,0.0165133849,0.0239293762,0.0363919698,0.011210414600000001,0.0214634594,0.0032405898,0.0071903369,0.0155927557,0.0200572405,0.0028871326,0.0072237821,0.029773332200000002,0.0002019003,0.0049893148,0.027246575800000002,0.0001398122,0.0065432494,0.0049405009
0 to 2.5k,0.2616247833,0.0445140302,0.0060972543,0.0069692251,0.0463010296,0.007747284100000001,0.0360534824,0.0050741932,0.10653793810000001,0.0092965197,0.0284704193,0.008083645300000001,0.0101533039,0.0070087416,0.0901466236,0.0236935243,0.0017983092000000002,0.22900769110000002,0.0714219734
0 to 2.5k,0.3293691576,0.0759453699,0.0372682624,0.0304307062,0.0596891753,0.04945568,0.027434000700000002,0.017747014800000002,0.052375745,0.0509237461,0.0114999497,0.0258510988,0.0455383547,0.0037642713,0.0258185212,0.0843414739,0.0016566064,0.0399228446,0.0309679359
0 to 2.5k,0.6925618052,0.0124934977,0.021477850200000002,0.042341701700000005,0.0138329295,0.022445064,0.0094342073,0.0050198515,0.028326505800000002,0.013430079400000001,0.0117785027,0.0041253245,0.0287646428,0.0007240521,0.0200476814,0.0304385759,0.0003552435,0.03190694,0.010495466200000001
0 to 2.5k,0.9402894378000001,0.0039149555,0.0041152895,0.0101593146,0.0038879341,0.0050114319,0.0005671443,0.0012923055,0.0050208988000000005,0.0049168295,0.0005686273,0.0010658163000000001,0.0057490305,1.852e-05,0.001299714,0.0088074105,6.150599999999999e-06,0.0018681607,0.0014409206
0 to 2.5k,0.6682095528,0.04340728,0.0148208821,0.0142858392,0.025321722,0.0136057055,0.0103218909,0.008853347000000001,0.0487965718,0.0170341674,0.0042260527,0.0129318126,0.0232982934,0.0008699322,0.016786530600000002,0.0237788931,0.0003403133,0.0339151584,0.019196050200000002
0 to 2.5k,0.9813553691,0.0001766677,0.0022509594,0.0098654628,0.00012018510000000001,0.0013841320000000002,1.2713600000000001e-05,0.0001991146,0.000195061,0.0008131998000000001,2.0703300000000006e-05,9.169520000000001e-05,0.0023577011000000003,1.31e-07,2.40062e-05,0.0010673617,1.1339999999999998e-07,2.69347e-05,3.85162e-05
0 to 2.5k,0.9442572594,0.0049123298,0.0040853969000000006,0.0091044148,0.0035536829,0.0040417491,0.0003916227,0.0015841725,0.0056930711000000005,0.004630635,0.00043506700000000003,0.0014300924000000001,0.0064571267,1.09035e-05,0.0010316968,0.005609067200000001,4.2427e-06,0.0015672924,0.0012001111
0 to 2.5k,0.8578093052,0.006867371000000001,0.022120857600000002,0.0331375748,0.0029645348000000003,0.0127893053,0.0005035945000000001,0.0051319702000000005,0.0038474307,0.0135164727,0.0004336139,0.0047634351,0.0224117022,2.07942e-05,0.0005828225,0.0113105681,2.51993e-05,0.0006559012,0.0011077573000000001
0 to 2.5k,0.4402805865,0.0411239341,0.0672792867,0.0620858893,0.025170557200000002,0.0799280331,0.0062532071,0.018686879400000002,0.0175044946,0.0633453801,0.0031269225,0.0209054686,0.0712709874,0.0004310978,0.0047225254,0.0659681857,0.0003026386,0.0050829612000000005,0.0065309624000000005
0 to 2.5k,0.5297158957,0.0457383357,0.0475918502,0.043394878500000005,0.025899337600000003,0.0458492413,0.0066674519,0.0185392294,0.0216009393,0.0545197912,0.0033826951000000003,0.0241033584,0.0505810566,0.0006268565,0.0058643315,0.059110660100000004,0.00047222430000000003,0.0069910358,0.0093507934
0 to 2.5k,0.9576599598000001,9.67263e-05,0.0075188023,0.0228791516,2.3213300000000004e-05,0.0021179963,1.2753e-06,0.00041277640000000003,3.5643000000000004e-05,0.0013093092,1.3325e-06,0.0001676976,0.0072748135,5.7000000000000006e-09,1.4899e-06,0.0004962336,1.81e-08,9.816e-07,2.4508999999999997e-06
0 to 2.5k,0.3983721733,0.0335334241,0.0859167725,0.0781154335,0.018899085,0.0820402503,0.0071936138,0.0202206001,0.0164509714,0.060852680400000005,0.0034732767,0.0216217432,0.0913401097,0.0005455354,0.0054810271,0.0641891509,0.0005162068,0.005741169700000001,0.0054967017
0 to 2.5k,0.65778476,0.0209727995,0.053999200500000004,0.055294599400000005,0.0093191005,0.0395467132,0.0027762288,0.0120598115,0.0100820791,0.0314881615,0.0014726205,0.012841681,0.0526762791,0.0001599988,0.0021355224,0.030522391200000002,0.00017034060000000001,0.0025802713,0.0041173953
0 to 2.5k,0.5661042929,0.0232318416,0.060973946,0.0687728673,0.0133171668,0.052601859,0.0043473528,0.014089178300000001,0.0133185256,0.0401779041,0.0026635693000000003,0.014033501,0.06840672340000001,0.00026864390000000003,0.004158149,0.044308438900000004,0.0002536575,0.0046493867,0.0043231007000000005
0 to 2.5k,0.48308479790000003,0.0217683259,0.08545963470000001,0.0828751326,0.010528146300000001,0.0712349415,0.0025864323,0.0185276493,0.0084272092,0.0571345575,0.0013235285,0.018041834200000002,0.0874055997,0.0001434191,0.0019935288,0.045375078900000004,0.0001696297,0.0017456454,0.0021748841000000002
0 to 2.5k,0.3412457407,0.040561378,0.0041214256,0.0049060876,0.038990221900000004,0.0037171496,0.0257352721,0.0034081463,0.0607621595,0.0056231357,0.0317562036,0.006861143300000001,0.0038981668,0.010836079700000001,0.0385550745,0.018793862300000002,0.0040269224,0.12249304350000001,0.23370876910000002
0 to 2.5k,0.2779900134,0.0593882687,0.0701054931,0.0535594895,0.0411889255,0.09149401630000001,0.0188578907,0.0230345409,0.0324878357,0.0730363876,0.0068775862,0.028777942100000002,0.081786789,0.0019786584,0.0146166831,0.0941372812,0.0011834472,0.0169353299,0.012563386900000001
0 to 2.5k,0.6206419468000001,0.031437926000000005,0.042359974200000004,0.042008854400000004,0.016757691300000002,0.0412745252,0.0031192109,0.015312067200000001,0.013297366900000001,0.0485869981,0.0014403485,0.018253723200000002,0.049118381,0.00020021600000000002,0.0030160376000000003,0.0459948815,0.0001535162,0.0031048630000000002,0.0039214985
0 to 2.5k,0.7111081481,0.012832732900000001,0.030662737800000003,0.0501209721,0.0112584159,0.0393787809,0.0023024417,0.0070645558,0.0090286667,0.0301197469,0.0016847553000000001,0.005859578000000001,0.037614863400000004,9.903460000000002e-05,0.0029468189000000002,0.042606268100000004,5.591440000000001e-05,0.0029868628,0.0022686520000000003
0 to 2.5k,0.7129244804,0.0015739689000000001,0.0674042478,0.10384775700000001,0.00041395600000000005,0.025811445000000002,6.713730000000001e-05,0.0045179832,0.0005335495,0.0140020531,4.4655600000000007e-05,0.0025985588000000002,0.059850841800000006,9.435e-07,4.44949e-05,0.0062740701,2.8338999999999997e-06,3.16396e-05,5.5372700000000006e-05
0 to 2.5k,0.9669421315000001,0.0004061928,0.0037695679,0.013706172800000001,0.0003873508,0.003786569,6.615430000000001e-05,0.0003433175,0.0005942087000000001,0.0017380342000000001,5.7884900000000005e-05,0.0001595027,0.0046850997000000005,7.454e-07,0.0001181022,0.0030090238000000003,3.302e-07,0.0001363963,9.32376e-05
0 to 2.5k,0.49477452040000003,0.051697026900000005,0.0492933318,0.0432129651,0.0296080802,0.0495245047,0.0078141298,0.0198624991,0.0226692576,0.0558826625,0.0037280919,0.0268609487,0.0547402278,0.0007808475,0.0069911527,0.0631771088,0.0005912291,0.0080945268,0.010696874
0 to 2.5k,0.9848098159,0.0001978325,0.001702678,0.0071669803,0.0001397596,0.0013630332,7.957e-06,0.0001969517,0.0001751915,0.0010032698,1.04857e-05,9.428380000000002e-05,0.0019754397,6.41e-08,1.5911600000000002e-05,0.0011013770000000002,3.96e-08,1.56887e-05,2.3271100000000005e-05
0 to 2.5k,0.9117566347,0.0009935395,0.0132964412,0.0339589305,0.0006366073000000001,0.0105968751,8.568e-05,0.0012685786,0.0007142713,0.0056427992000000005,7.36409e-05,0.0006576368,0.014277930400000001,1.1498999999999998e-06,0.0001064479,0.0057297857,9.949999999999998e-07,9.51238e-05,0.0001066829
0 to 2.5k,0.9188362956,0.003317256,0.0096087316,0.0211477354,0.002509827,0.0090936264,0.0003878363,0.0017490967000000001,0.0026580840000000002,0.0069900178000000006,0.0003764242,0.0013191673,0.0098477565,1.1711100000000002e-05,0.0004922723,0.0100765508,6.8558e-06,0.0006248637,0.0009458670000000001
0 to 2.5k,0.9908759594000001,0.00012302490000000002,0.0010607076000000001,0.0043789153,7.30885e-05,0.0007012752000000001,4.433e-06,0.0001268805,0.0001153838,0.0004998602,4.5890000000000004e-06,5.9970600000000005e-05,0.0014237084,2.65e-08,1.03944e-05,0.0005160435000000001,1.7000000000000003e-08,1.1323300000000002e-05,1.4198500000000001e-05
0 to 2.5k,0.7784185410000001,0.0014004866,0.0479302146,0.0942311212,0.0004891041,0.018583741,0.00010485,0.0031565283,0.0007183509000000001,0.0091141872,0.0001268557,0.0017585314000000002,0.0377841219,2.1181e-06,8.253660000000001e-05,0.0058809323,5.7479e-06,7.169470000000002e-05,0.000140285
0 to 2.5k,0.7305759192,0.0088194814,0.049313969900000004,0.07007833570000001,0.0038536277000000003,0.0283674784,0.0009848507,0.008144985,0.0050037075,0.0206252821,0.0009967287000000001,0.0067936941,0.045428019,4.29662e-05,0.0009425105,0.017346426800000002,6.664480000000001e-05,0.0010261714000000001,0.0015892895
0 to 2.5k,0.9932842255000001,6.25071e-05,0.000715666,0.0040132478000000004,3.94217e-05,0.0003278077,4.493e-06,6.290230000000001e-05,9.96464e-05,0.0001946133,9.3111e-06,2.7440300000000002e-05,0.0008180984,3.59e-08,1.1674800000000002e-05,0.0002881485,3.13e-08,1.74871e-05,2.3100200000000003e-05
0 to 2.5k,0.9930850267,0.0001351692,0.0007703442,0.0031319633000000003,8.611960000000001e-05,0.0004902239,6.229499999999999e-06,0.0001059403,0.000135007,0.000372029,5.9252e-06,5.498110000000001e-05,0.0010755088,4.4000000000000004e-08,1.4881700000000002e-05,0.0004851648,2.48e-08,2.0144500000000003e-05,2.5379000000000002e-05
0 to 2.5k,0.5870479941,0.029371747700000003,0.028717959300000002,0.040406823200000004,0.0289962497,0.0370122418,0.0115722334,0.0094081862,0.0298457965,0.0291071627,0.0094571412,0.0097949291,0.035824194600000005,0.0010132281,0.0165762361,0.0570571572,0.0004867924,0.0233633164,0.0149405412
0 to 2.5k,0.8372954130000001,0.0046787066000000006,0.0195973534,0.0443284288,0.0040660896,0.020998735,0.0007557292,0.0032808052,0.0043895035,0.0131627982,0.0008869164,0.0021765528000000003,0.0232670214,2.23934e-05,0.00119647,0.017677756000000003,1.4312800000000003e-05,0.0012420183,0.0009632096
0 to 2.5k,0.8443568945000001,0.010398595600000001,0.0147515032,0.0250735134,0.0078980234,0.0143825663,0.0017548503,0.004284292,0.0091273198,0.0142175397,0.0014536908000000002,0.0040801661,0.017185203700000002,9.169910000000001e-05,0.0025252483,0.0215630978,5.2003400000000004e-05,0.0034059561,0.003398054
0 to 2.5k,0.7813700438000001,0.0178292375,0.0126273148,0.0212314781,0.014980349700000001,0.010527987,0.0059576463,0.0043659504000000005,0.0212536771,0.010438514900000001,0.008142802900000001,0.0051694624,0.0122380089,0.0007425531,0.0084909331,0.023088563200000002,0.0004394814,0.0166682322,0.024437818700000002
0 to 2.5k,0.5263748169,0.0395748541,0.0433144346,0.0446397476,0.027389599,0.048550996900000004,0.0077970289,0.016484201,0.0249701627,0.0503264628,0.0037888519,0.0191131867,0.0585591868,0.0005832111000000001,0.0092588216,0.060951937000000005,0.0003416249,0.010862531100000001,0.0071184728
0 to 2.5k,0.829192102,8.782700000000001e-05,0.0323135518,0.1035367772,2.07244e-05,0.0065658009,3.5428e-06,0.0007235138,5.42369e-05,0.0020065731000000002,6.1153e-06,0.0002184924,0.024514446000000002,1.97e-08,3.1457999999999996e-06,0.0007473325,1.1169999999999999e-07,2.1065e-06,3.5025e-06
0 to 2.5k,0.9748225212,0.0017233217000000001,0.0018674752,0.0050330986,0.0013087399,0.0013121666,0.0002506857,0.000573293,0.0023555127,0.0013078084,0.0002514495,0.0004783003,0.0029271599000000002,6.4805e-06,0.0006783149,0.0026362722,3.0783e-06,0.0013961369,0.0010681293
0 to 2.5k,0.9991612434,4.7532600000000006e-05,5.577790000000001e-05,0.0003172512,2.7316900000000003e-05,2.5860500000000004e-05,1.5508999999999998e-06,1.6610100000000002e-05,8.48179e-05,3.48884e-05,2.2986e-06,1.08104e-05,0.00010105800000000001,1.0500000000000001e-08,8.5294e-06,5.9789000000000006e-05,4.6e-09,2.0172e-05,2.4666500000000002e-05
0 to 2.5k,0.9840995073000001,0.0004705577,0.0017759155,0.0053921062,0.0003207981,0.0015064707,2.22371e-05,0.00031818600000000003,0.0003640383,0.0013206145,1.59391e-05,0.0001951027,0.0024364328,2.31e-07,4.3539200000000005e-05,0.0016032534000000001,1.109e-07,5.0652900000000004e-05,6.434230000000001e-05
0 to 2.5k,0.7308280468,0.019323157100000002,0.009482394,0.0178935379,0.0221214686,0.0110310912,0.0084200101,0.0036481598,0.0304715019,0.009159632000000001,0.0145170856,0.0040246132,0.0099088987,0.0010117915000000001,0.0153618958,0.023567242500000002,0.0003883299,0.0315179341,0.0373232774
0 to 2.5k,0.9458818436,0.0041686185,0.0010944377,0.0032533701000000003,0.0057192622,0.0015234502,0.000952985,0.0005716034,0.009049550600000001,0.0019396716,0.0015495515,0.0005908039,0.0013959435000000001,6.16151e-05,0.0029663192000000003,0.0059124944,1.22409e-05,0.0063975779000000005,0.0069586099
0 to 2.5k,0.9987913966,3.408720000000001e-05,0.00012302450000000001,0.0005677470000000001,1.31582e-05,5.179750000000001e-05,2.408e-07,2.8848200000000003e-05,1.95559e-05,8.16837e-05,2.245e-07,1.6834300000000002e-05,0.0002057096,9e-10,8.493e-07,6.13787e-05,6e-10,1.0633999999999998e-06,2.5348e-06
0 to 2.5k,0.696913898,0.0116722509,0.0501811802,0.061601065100000005,0.0057053105000000005,0.0391904525,0.0010565112,0.009225497000000001,0.0046295417,0.0327302516,0.0006256318,0.0084700231,0.046047866300000004,4.7173800000000006e-05,0.0007765569000000001,0.0289223716,5.18096e-05,0.0007438938,0.0014087305000000001
0 to 2.5k,0.9092872739000001,0.0023496067,0.0093398308,0.0261478107,0.0025415628,0.011165294800000001,0.0005031589000000001,0.0013854961,0.0032115928,0.0065210145,0.0005271341,0.0008227846,0.0120654711,1.12798e-05,0.0008909847000000001,0.0114720063,4.5807e-06,0.0011138796000000001,0.0006393112
0 to 2.5k,0.8442675471000001,0.0052968971000000005,0.027984777500000002,0.044534377800000004,0.0022195373000000003,0.0136918752,0.0005098832,0.0045968527,0.0032362905,0.011099211900000001,0.0005164167,0.0038470277,0.0260502845,1.9977100000000002e-05,0.000515909,0.0098075774,2.93777e-05,0.0006444695,0.0011316164000000001
0 to 2.5k,0.4985037148,0.044446703000000004,0.022950314000000003,0.029018111500000002,0.0486950725,0.036384910300000003,0.0167972166,0.010655464600000001,0.040639597900000005,0.0366330631,0.0116346516,0.0130946198,0.0294347145,0.0019723563,0.0243494753,0.0783069953,0.0007484821,0.0331912711,0.022543136000000002
0 to 2.5k,0.9943289161000001,5.57588e-05,0.0008573015,0.0029892002,1.0955e-05,0.0001535869,5.603e-07,0.00011661100000000001,3.00452e-05,0.00017150700000000002,7.52e-07,6.463140000000001e-05,0.0011329872,2.9e-09,1.4832e-06,8.01282e-05,8.7e-09,1.6777999999999998e-06,3.9997e-06
0 to 2.5k,0.9818263054,0.0002685593,0.0023445326,0.007525594000000001,0.0001534791,0.0015933937,9.5483e-06,0.0003183587,0.00020823020000000002,0.0012603087000000002,7.7385e-06,0.0001610778,0.0032073865,6.950000000000001e-08,1.9549600000000003e-05,0.0010556472000000001,4.58e-08,1.90324e-05,2.1012300000000002e-05
0 to 2.5k,0.5768514872,0.0301074125,0.044294625500000004,0.048625193500000004,0.0191538651,0.0385344885,0.0116611291,0.0118147274,0.0306826569,0.0281670056,0.0070129037,0.0130797597,0.0507021621,0.0010501288,0.0127418414,0.0417225398,0.0007254362,0.0194826107,0.0135900564
0 to 2.5k,0.9359799623,0.0004917834,0.01116136,0.031809773300000004,0.0001825871,0.0037090511,3.7079700000000003e-05,0.0009049249000000001,0.000492128,0.0021856122,6.27086e-05,0.00048120400000000005,0.010668180900000001,6.172e-07,5.59629e-05,0.0016385355000000002,1.3198e-06,5.9460900000000005e-05,7.78145e-05
0 to 2.5k,0.9951347709,1.1665e-06,0.0004528933,0.003806704,2.3689999999999996e-07,6.15054e-05,7.400000000000001e-09,1.09489e-05,8.007999999999999e-07,2.96123e-05,1.68e-08,2.386e-06,0.0004885581,0.0,1.78e-08,1.04876e-05,0.0,1.28e-08,3.0000000000000004e-08
0 to 2.5k,0.7209290862000001,0.0200767014,0.0397518314,0.044093944100000004,0.0091127185,0.0225783046,0.0038835902,0.010503769900000001,0.0140704149,0.0203102883,0.0028100847000000003,0.0118717402,0.0388980471,0.0003229695,0.0038825478000000004,0.0227204841,0.00037856960000000003,0.0057241758,0.008080597
0 to 2.5k,0.9997128844000001,1.3609999999999998e-07,1.3428200000000003e-05,0.0002495356,5.3200000000000007e-08,2.4992e-06,1.9e-09,4.213e-07,3.906e-07,1.0542e-06,7.500000000000001e-09,7.76e-08,1.8474400000000004e-05,0.0,1.24e-08,9.903999999999999e-07,0.0,1.88e-08,2.6800000000000002e-08
0 to 2.5k,0.6880383492000001,0.0315534621,0.0269266274,0.0293345656,0.018650844700000002,0.023006603100000002,0.0064446875,0.0106213987,0.026961330300000003,0.025869811000000003,0.0039912951,0.013385119800000001,0.0303374771,0.0006126894000000001,0.007791188100000001,0.0324384607,0.00038059190000000004,0.0116400821,0.012015461000000002
0 to 2.5k,0.8957677484000001,0.0035151038,0.0014806860000000002,0.0052746418,0.0044697393,0.0010815572,0.0020176363000000003,0.0005076518,0.0115597825,0.0009675185000000001,0.0096715931,0.0005258198,0.0013103615,0.00029480200000000004,0.0057943012,0.0040305783000000005,0.0001282659,0.0182515532,0.0333505198
0 to 2.5k,0.9178927541,0.006317928,0.0041391053,0.0092614852,0.0071578808,0.0061476948,0.0011874828,0.0015735703000000001,0.0074273865,0.0063240225,0.0008927547000000001,0.0014518872,0.0061582015,4.60189e-05,0.002614066,0.0146867447,1.2605900000000002e-05,0.0039315536,0.0027768398
0 to 2.5k,0.9991647005000001,1.2571e-05,6.6015e-05,0.0004840178,8.781399999999999e-06,3.57149e-05,3.2439999999999997e-07,9.4672e-06,1.91067e-05,3.17345e-05,4.362e-07,3.9870999999999995e-06,0.00011096020000000001,1.1000000000000001e-09,1.5028999999999998e-06,4.54123e-05,4e-10,2.3552e-06,2.9081e-06
0 to 2.5k,0.4533268213,0.0493934043,0.0357208401,0.0380987413,0.042832531,0.0451385491,0.0169947464,0.0148450295,0.0386484377,0.0450677164,0.01012755,0.0186449848,0.043756239100000004,0.0020308271000000003,0.020166812500000002,0.0772563666,0.0010234957,0.027256541000000002,0.0196701456
0 to 2.5k,0.8525969982,0.0022042489,0.022418124600000002,0.053356088700000005,0.0012974658,0.0143761756,0.0002946098,0.0025728757,0.0023929158,0.0077935527,0.0003488272,0.0014709505000000001,0.030094871300000003,5.457499999999999e-06,0.0005047937,0.0074385926,5.5731999999999994e-06,0.0005461854000000001,0.0002815297
0 to 2.5k,0.9995531440000001,2.3044999999999997e-06,3.1106200000000004e-05,0.00032214010000000004,1.241e-06,1.28368e-05,2.23e-08,2.8784999999999996e-06,2.6939e-06,1.16892e-05,4.1200000000000005e-08,9.5e-07,4.6095100000000005e-05,0.0,9.810000000000001e-08,1.2407600000000001e-05,0.0,1.29e-07,2.671e-07
greater than 1B,0.2563225031,0.0009279620000000001,3.0989200000000005e-05,0.0001592609,0.0016059072,1.22312e-05,0.0023702066,2.6116000000000002e-05,0.0130732004,1.9025300000000002e-05,0.0457327701,4.79388e-05,2.16734e-05,0.0024573915,0.013648387000000001,0.0002437023,0.0007721122,0.149727419,0.51280123
0 to 2.5k,0.7984840870000001,0.0123912925,0.0160674304,0.028427256300000002,0.0128924046,0.0255926792,0.00201089,0.0044593965,0.0095928162,0.0211413391,0.0014842576,0.0038861451,0.0197659303,8.376760000000001e-05,0.002735995,0.0346748978,2.9243500000000002e-05,0.00323463,0.0030456397
0 to 2.5k,0.9951021671,7.28755e-05,0.0004727533,0.0022792313,5.7043e-05,0.0003787428,3.4706e-06,6.374390000000001e-05,0.0001076668,0.000290834,3.0148e-06,2.82895e-05,0.0007438109,1.84e-08,1.0938900000000001e-05,0.0003630444,6.7000000000000004e-09,1.2786200000000001e-05,9.7119e-06
0 to 2.5k,0.9687519073,0.00023709890000000002,0.004057514,0.0162572749,0.0001657858,0.0027421699,1.8414700000000002e-05,0.0002991399,0.0002323573,0.0014490557000000001,2.7851600000000006e-05,0.0001344761,0.0037347695,2.0979999999999999e-07,2.6450300000000003e-05,0.0017940286,1.838e-07,2.67598e-05,4.4420700000000007e-05
0 to 2.5k,0.9990239143,5.111e-06,6.67296e-05,0.0006997538000000001,3.1768e-06,3.0156500000000002e-05,1.094e-07,5.9516e-06,1.08967e-05,2.4239600000000004e-05,3.0299999999999995e-07,1.9564e-06,9.723010000000001e-05,3e-10,5.498999999999999e-07,2.8307300000000003e-05,2e-10,7.528e-07,8.382999999999999e-07
0 to 2.5k,0.451085031,0.021898012600000002,0.0974445567,0.0927367806,0.0103133237,0.0731574222,0.0035347447,0.01852745,0.0104272114,0.0528569035,0.001896054,0.0178952422,0.09651983530000001,0.00021824690000000002,0.0025647152,0.043326824900000005,0.0002653991,0.0025389360000000003,0.0027931987
greater than 1B,0.2639851868,0.0236996561,0.0008716311,0.0012516236,0.024719918100000002,0.0007095849000000001,0.0151833687,0.0011588539000000001,0.0514766835,0.0015411981,0.032540772100000004,0.0027949163000000003,0.000756156,0.010282731600000001,0.0324683972,0.0065227821,0.0032697672000000003,0.1364635825,0.3903031945
0 to 2.5k,0.9471715689,0.0016516444,0.0057547530000000005,0.0168979485,0.0013608081,0.0041318825000000005,0.0004260112,0.0008958173,0.0030056913,0.0026961323,0.0006499216,0.0006002217,0.0063581867,1.4297900000000002e-05,0.0008304463,0.0051161018,9.130599999999999e-06,0.0013424412,0.0010869202
0 to 2.5k,0.9620486498,0.0007186189000000001,0.005086715800000001,0.0145414416,0.000451655,0.0032851705,5.223460000000001e-05,0.0007361749,0.0006448231,0.0026078240000000003,5.288330000000001e-05,0.0004253942,0.0062784199,7.675e-07,9.556350000000001e-05,0.002762693,6.033e-07,0.00010523660000000001,0.0001052386
0 to 2.5k,0.3697409034,0.0426667817,0.0615324378,0.0581166185,0.033295806500000004,0.07330960780000001,0.020097509000000003,0.0171898343,0.03503187,0.0494392291,0.0096116867,0.0189987645,0.0726762936,0.0020180093,0.019217979200000002,0.0760945678,0.0011772824000000001,0.024954738100000002,0.0148300007
0 to 2.5k,0.6046470404000001,0.035521727100000004,0.029689943400000002,0.0362366624,0.0279925913,0.032051749500000004,0.0101948883,0.0105091883,0.0332728587,0.0285127461,0.0076473327,0.012124024300000001,0.0361032858,0.0009165459,0.012909294100000001,0.044290147700000004,0.0004505779,0.0205621663,0.0163672715
0 to 2.5k,0.9992102385,2.4168e-06,6.205790000000001e-05,0.0005842747,8.113e-07,1.43708e-05,1.7600000000000002e-08,5.4943999999999994e-06,2.6250999999999997e-06,1.4239300000000001e-05,4.53e-08,1.8061e-06,9.17302e-05,0.0,8.9e-08,9.3932e-06,0.0,1.006e-07,1.8689999999999999e-07
0 to 2.5k,0.3176612556,0.0292190667,0.0014367356,0.002035086,0.0324653648,0.0012823424,0.0182708353,0.0019020165,0.0590974838,0.0026905378,0.0320882536,0.0041186586,0.0014919774000000002,0.009419378800000001,0.0448664203,0.0102875875,0.0029687774000000003,0.15671366450000002,0.2719846964
0 to 2.5k,0.9997218251000001,8.0066e-06,1.6709700000000004e-05,0.0001411943,5.86e-06,1.0017300000000001e-05,1.546e-07,4.027599999999999e-06,1.40753e-05,1.2451300000000002e-05,1.8439999999999998e-07,1.8517e-06,3.7290100000000004e-05,4e-10,1.1850999999999999e-06,2.1126100000000004e-05,1e-10,2.1046999999999995e-06,1.9214e-06
0 to 2.5k,0.5333958268,0.0536319725,0.018305614600000002,0.0183889177,0.0359823704,0.014586423500000001,0.0181391053,0.0107507203,0.053816150900000005,0.019264902900000002,0.014261623800000001,0.0174091626,0.0200865921,0.0036466997,0.0242277086,0.0334404632,0.0020966295,0.0492758229,0.059293340900000005
0 to 2.5k,0.8726752996,0.0013900497,0.021055119100000002,0.056615714000000004,0.0007851755,0.011510429,0.0001558047,0.0019099509,0.0012066686000000001,0.0059913034,0.0003031477,0.0010502888,0.0188115705,3.719e-06,0.0002039347,0.0058310018,5.673899999999999e-06,0.00020482900000000001,0.0002900197
0 to 2.5k,0.8802427053,0.0004989452000000001,0.0244889706,0.056606818,0.000125572,0.0062674535,1.58213e-05,0.0017408056,0.00023881650000000002,0.0041821110000000005,2.10369e-05,0.0008949512,0.0228347387,1.918e-07,1.7903e-05,0.0017846073,7.399e-07,1.3759700000000003e-05,2.40047e-05
0 to 2.5k,0.9291394353,0.0007479027000000001,0.0110219754,0.029596651,0.00047087910000000004,0.0081758536,6.81661e-05,0.0008563605000000001,0.0005855458,0.0040984857000000005,6.278360000000001e-05,0.0004401218,0.0100336522,9.454e-07,6.73104e-05,0.0044505280000000005,7.632e-07,7.07752e-05,0.00011170840000000001
0 to 2.5k,0.8257629871000001,0.013142396700000001,0.0182296913,0.0236314535,0.0085773962,0.0168735106,0.0028382407,0.004775194500000001,0.011111981200000001,0.0140077658,0.0013440222000000001,0.0049074227000000005,0.0201389473,0.00015274790000000002,0.0029609280000000003,0.0214893278,7.810610000000001e-05,0.0046869377,0.0052908557
0 to 2.5k,0.6539303064,0.0161368232,0.0297383927,0.0522592366,0.017805391900000002,0.039537634700000004,0.0062129647,0.0074807345,0.02085853,0.0275194962,0.0061902008,0.0061411699,0.0388437063,0.00038381660000000003,0.0105824256,0.047820594200000004,0.0001763656,0.012728205000000001,0.0056539327
